36938;109;118;1992;-23;5;14;-174;53;-12;1137;-44;-23;967;1;272;115;-3;2;-1;-16371;168;-410;-479;20
36939;114;120;1984;-23;4;13;-172;56;-13;1134;-43;-25;967;-11;278;134;0;1;0;-16371;168;-410;-479;20
36940;107;117;1987;-24;5;14;-171;56;-12;1136;-43;-22;966;19;278;134;-1;-4;-1;-16371;168;-410;-479;20
36941;111;121;1976;-24;5;14;-171;53;-14;1145;-43;-23;966;-4;278;152;-1;-3;1;-16371;168;-410;-479;20
36942;114;125;1975;-24;5;13;-171;54;-12;1137;-43;-21;970;-4;272;140;0;0;2;-16371;168;-410;-479;20
36943;113;130;2001;-24;4;12;-172;55;-14;1139;-43;-23;967;1;260;152;0;-2;1;-16371;168;-410;-479;20
36944;119;117;1988;-24;5;13;-173;54;-12;1148;-44;-23;967;-4;284;147;-2;2;0;-16371;168;-410;-479;20
36945;115;122;1981;-23;5;13;-173;51;-13;1142;-41;-24;964;-16;272;134;-1;-1;1;-16371;168;-410;-479;20
36946;116;116;1981;-24;6;13;-173;55;-13;1135;-42;-25;967;8;272;128;-2;3;-1;-16371;168;-410;-479;20
36947;115;119;1981;-23;5;14;-173;54;-11;1138;-44;-24;964;-4;278;147;-1;3;-1;-16371;168;-410;-479;20
36948;120;125;2007;-24;6;14;-172;53;-12;1133;-43;-25;964;19;272;147;0;-2;-1;-16371;168;-410;-479;20
36949;119;121;1987;-23;6;13;-173;54;-11;1143;-41;-22;966;30;284;140;-1;2;1;-16371;168;-410;-479;20
36950;115;126;1991;-24;5;13;-172;55;-13;1141;-42;-23;966;-4;256;140;1;-2;-1;-16371;168;-410;-479;20
36951;120;115;1998;-23;6;13;-173;53;-12;1146;-44;-22;966;19;278;147;1;1;0;-16371;168;-410;-479;20
36952;118;132;1985;-22;5;13;-172;54;-13;1135;-43;-25;965;19;284;147;-1;0;2;-16371;168;-410;-479;20
36953;125;117;1999;-24;4;14;-172;56;-13;1135;-45;-23;966;8;272;134;1;-1;1;-16371;168;-410;-479;20
36954;103;113;1983;-24;6;13;-171;53;-11;1132;-44;-24;966;1;260;140;0;0;1;-16371;168;-410;-479;20
36955;115;114;1991;-24;5;13;-174;56;-11;1137;-43;-22;966;19;272;116;2;-1;0;-16371;168;-410;-479;20
36956;119;117;1979;-24;5;14;-172;54;-11;1148;-44;-23;968;8;265;147;-3;-2;2;-16371;168;-410;-479;20
36957;119;122;1982;-23;6;14;-172;54;-11;1139;-43;-26;966;8;265;140;2;-2;-1;-16371;168;-410;-479;20
36958;117;119;1986;-24;5;12;-172;53;-12;1135;-42;-23;968;8;278;140;-1;0;1;-16371;168;-410;-479;20
36959;117;115;1988;-23;5;13;-172;53;-11;1131;-43;-25;968;-4;265;128;-1;3;1;-16371;168;-410;-479;20
36960;119;124;1987;-23;5;14;-173;53;-11;1134;-42;-22;963;12;272;140;-1;4;0;-16371;168;-410;-479;20
36961;118;117;1987;-25;4;13;-171;56;-13;1138;-44;-23;966;12;272;128;1;-4;-1;-16371;168;-410;-479;20
36962;121;123;1988;-24;5;14;-172;54;-15;1134;-42;-25;967;8;289;123;1;-2;2;-16371;168;-410;-479;20
36963;110;126;1988;-23;5;13;-171;55;-13;1145;-41;-22;966;1;272;128;-2;0;-2;-16371;168;-410;-479;20
36964;112;122;1985;-24;4;12;-172;54;-12;1136;-44;-22;967;-4;265;147;0;-1;-1;-16371;168;-410;-479;20
36965;122;119;1994;-24;6;14;-173;54;-12;1133;-42;-23;966;-4;278;116;1;-3;0;-16371;168;-410;-479;20
36966;118;124;1982;-23;5;13;-173;55;-14;1141;-45;-23;967;1;265;134;0;-1;-1;-16371;168;-410;-479;20
36967;112;118;1978;-23;5;13;-173;55;-11;1140;-44;-23;967;19;265;140;0;1;-1;-16371;168;-410;-479;20
36968;111;117;1997;-24;5;14;-174;53;-14;1140;-44;-24;965;-16;284;128;-1;-2;-1;-16371;168;-410;-479;20
36969;114;123;1986;-23;6;14;-173;52;-10;1141;-41;-22;966;12;260;123;-2;1;-2;-16371;168;-410;-479;20
36970;111;123;1989;-23;5;14;-173;58;-12;1136;-42;-24;967;24;260;140;-2;-1;0;-16371;168;-410;-479;20
36971;118;116;1995;-24;5;13;-173;53;-12;1144;-43;-22;966;1;278;123;0;1;-1;-16371;168;-410;-479;20
36972;114;119;1988;-24;6;13;-172;55;-13;1133;-43;-25;967;19;265;123;1;-2;0;-16371;168;-410;-479;20
36973;116;117;1991;-23;6;14;-170;53;-13;1147;-43;-23;965;12;272;116;1;-1;0;-16371;168;-410;-479;20
36974;127;130;1991;-23;5;14;-173;53;-13;1141;-43;-23;969;8;272;128;1;-2;2;-16371;168;-410;-479;20
