-416,-363,791,-360,19,-120,690,49,170,15035,-2464,5113,-3191,4492,-7464,13376,4884,9430,-3445,-71,59,111,0,0
-433,-237,794,-374,-17,-94,1595,-540,65,15273,-1669,4226,-3810,5360,-5312,15576,2486,11393,4865,-77,73,91,0,0
-426,-186,946,-379,-22,-83,656,132,329,15486,-565,4016,-3487,3348,-7076,14296,-2304,0,-1642,-69,69,89,0,0
-580,-130,975,-390,-6,-94,363,159,-402,15425,-275,4058,-3737,1820,-8672,16168,1810,3307,-1368,-79,73,81,0,0
-656,-146,1054,-390,-17,-92,545,-68,83,15433,-42,3948,-3831,1776,-13792,4824,-2270,-5618,-690,-79,73,81,0,0
-439,5,907,-401,-6,-84,-58,-1023,441,15613,-29,3521,-3501,-5032,-3372,19804,11783,-288,-3607,-74,62,86,0,0
-321,266,1327,-377,-22,-25,1950,-115,-326,15678,361,2525,-4017,-4856,-4808,18016,-4493,13841,-8675,-72,70,72,0,0
-227,-191,336,-396,-54,-30,1130,-850,-987,9812,2431,1322,-12826,108,-4188,7804,12729,2254,-8303,-69,93,71,0,0
-203,-159,831,-385,-123,35,282,-679,-538,9020,1333,566,-13601,-364,-4504,14208,4812,2368,-4044,-67,103,47,0,0
-109,94,1109,-408,-166,64,-252,-1313,-242,8533,285,397,-13978,-2372,-2604,21324,9234,-1971,-1505,-67,103,47,0,0
54,61,1250,-395,-177,76,169,-1149,-460,8212,-450,84,-14170,-2940,1360,23688,8221,1386,-3296,-80,114,28,0,0
169,-92,783,-388,-158,86,473,-1346,-206,7768,-869,-293,-14396,1464,5064,11636,12512,4950,-1126,-80,112,18,0,0
295,0,863,-371,-164,105,-998,708,230,7715,-859,-445,-14422,-3992,1120,16356,-6569,-9319,2535,-86,114,10,0,0
57,-149,972,-374,-152,89,-197,35,296,7770,-827,-46,-14401,1664,1708,20072,-692,-1323,2764,-85,105,9,0,0
49,-111,898,-379,-163,89,-160,387,-13,7946,-716,108,-14310,1084,1564,18288,-4886,-1898,-112,-85,105,9,0,0
135,-55,1161,-388,-150,64,-8,225,-170,8012,-407,430,-14279,1716,2764,20444,59,-562,-148,-80,116,22,0,0
38,-82,966,-395,-169,59,-3,3,-2,8158,-424,429,-14195,1324,600,17448,-234,-33,90,-84,108,36,0,0
37,-80,970,-384,-145,65,-2,1,-1,8330,-445,423,-14095,1328,632,17396,-241,-42,91,-83,107,23,0,0
39,-81,967,-395,-163,54,-6,-2,-3,8438,-462,419,-14030,1364,644,17412,-242,-33,91,-85,115,31,0,0
39,-79,968,-388,-150,59,-1,1,-2,8559,-477,414,-13956,1292,564,17544,-233,-32,85,-85,115,31,0,0
39,-83,972,-395,-169,59,-4,1,-3,8643,-490,411,-13904,1340,576,17508,-239,-39,97,-85,111,31,0,0
39,-82,970,-388,-150,54,-3,0,-1,8725,-501,408,-13852,1408,656,17464,-226,-28,79,-86,114,24,0,0
39,-80,970,-395,-156,54,0,4,-4,8808,-511,404,-13800,1360,592,17456,-239,-29,88,-81,99,35,0,0
39,-80,969,-384,-150,65,-2,1,-2,8883,-521,401,-13751,1344,668,17424,-231,-45,90,-83,109,25,0,0
40,-79,969,-406,-156,72,0,-1,0,8948,-529,398,-13709,1356,668,17540,-238,-33,91,-83,109,25,0,0
38,-80,969,-388,-145,72,-1,2,0,8984,-536,396,-13685,1432,640,17560,-236,-34,87,-88,118,28,0,0
38,-80,971,-384,-139,78,2,0,-1,9033,-543,393,-13653,1332,664,17596,-239,-37,88,-80,106,24,0,0
43,-78,974,-395,-169,59,0,0,0,9049,-547,392,-13642,1392,664,17472,-237,-24,86,-80,112,32,0,0
41,-78,978,-384,-145,65,1,0,0,9074,-548,391,-13625,1336,644,17468,-228,-35,85,-80,112,32,0,0
41,-78,974,-395,-156,65,1,1,-2,9081,-548,391,-13621,1300,628,17592,-240,-36,89,-80,112,32,0,0
41,-76,976,-388,-156,72,-3,-2,2,9086,-548,391,-13617,1336,572,17572,-236,-36,77,-85,107,25,0,0
41,-76,974,-388,-156,72,-1,-1,-1,9099,-548,390,-13609,1344,672,17480,-226,-38,102,-84,102,34,0,0
40,-74,975,-388,-150,78,-3,0,-1,9116,-549,390,-13597,1268,600,17516,-245,-40,95,-80,114,32,0,0
41,-78,976,-388,-156,65,2,2,-2,9119,-549,389,-13595,1388,624,17412,-248,-37,89,-80,114,32,0,0
41,-76,973,-395,-150,48,-2,2,-1,9128,-549,389,-13589,1368,608,17436,-238,-39,94,-75,107,29,0,0
42,-78,975,-395,-145,72,1,-3,-2,9144,-550,388,-13578,1440,596,17504,-245,-25,88,-82,110,32,0,0
41,-75,976,-401,-150,59,1,-4,0,9155,-550,388,-13571,1368,648,17560,-236,-27,87,-89,111,15,0,0
40,-77,975,-388,-150,78,2,4,0,9170,-550,387,-13561,1288,636,17512,-236,-34,93,-87,105,23,0,0
41,-78,977,-412,-145,54,2,0,-2,9170,-550,387,-13561,1372,640,17424,-239,-34,90,-87,105,23,0,0
43,-78,974,-388,-156,78,0,-5,0,9170,-550,387,-13561,1332,588,17572,-243,-32,88,-88,108,34,0,0
42,-74,976,-377,-145,52,0,-1,0,9170,-550,387,-13561,1320,608,17400,-230,-43,89,-78,106,36,0,0
41,-78,977,-384,-145,59,-1,-2,-1,9170,-550,387,-13561,1344,596,17500,-242,-39,90,-83,113,29,0,0
40,-74,977,-388,-156,46,0,0,0,9170,-550,387,-13561,1340,628,17532,-240,-32,86,-86,112,24,0,0
