-555,192,550,-80,384,-4,-419,1406,-2176,-14559,-4128,-6280,-61,-1084,-8692,8224,-11509,-3240,-17416,36,-60,72,16,177,179,167,0,0
-638,293,564,-150,355,3,-439,574,-487,-14378,-3528,-7006,420,-5400,-12424,10968,-4691,-3541,-3777,22,-44,78,16,177,179,167,0,0
-736,-93,454,-161,361,14,947,-675,-2268,-14225,-3091,-7325,1693,3520,-12736,5404,6496,8807,-13937,22,-44,78,16,177,179,167,0,0
-498,437,652,-212,334,-3,1767,-2482,-1312,-14437,-3829,-5747,3509,-5232,-8856,13952,18225,11936,-10865,2,-38,72,16,177,179,167,0,0
-372,309,698,-260,302,-16,715,-2242,-1644,-14450,-3616,-4479,5149,-1740,-5632,13196,17047,6963,-11402,-22,-26,66,16,177,179,167,0,0
-459,148,889,-294,240,25,318,-1374,-1289,-14337,-3294,-3273,6428,-1516,-8124,17520,10291,1832,-10093,-35,-3,53,16,177,179,167,0,0
-385,121,915,-318,217,60,-127,-846,-297,-14179,-2893,-2544,7249,-2852,-6040,14464,6292,-668,-1845,-40,4,42,16,177,179,167,0,0
-267,17,882,-329,188,70,-446,-615,-114,-14228,-2391,-2031,7494,-1144,-3016,16164,4957,-2561,-274,-40,4,42,16,177,179,167,0,0
-245,190,1056,-318,200,118,-141,136,-1289,-14167,-1932,-1814,7791,2024,-388,18048,-1285,-1761,-13071,-36,4,30,16,177,179,167,0,0
-311,71,1005,-323,171,112,-149,-112,283,-13978,-1662,-1909,8163,-1668,-3412,17040,-1175,-744,1635,-43,23,25,16,177,179,167,0,0
-180,61,982,-323,160,129,13,-1187,-110,-13982,-1459,-1728,8235,-1708,-3404,14536,9346,1377,-1339,-40,16,20,16,177,179,167,0,0
89,139,909,-318,164,160,373,-2559,-350,-13859,-768,-442,8694,-3444,3124,17188,21578,2452,-3299,-20,18,-10,16,177,179,167,0,0
258,79,1170,-283,136,201,445,-3635,-689,-13365,445,2045,9243,-3872,6020,23128,24535,2072,-4902,-20,18,-10,16,177,179,167,0,0
411,230,1074,-184,142,272,-727,-915,-1045,-12611,1552,3411,9765,-2888,7148,20700,5003,-6032,-8948,12,28,-36,16,177,179,167,0,0
379,267,1089,-136,83,323,-1292,1926,-1611,-11855,1757,2493,10890,-4948,6972,21420,-16759,-9567,-14524,17,49,-41,16,177,179,167,0,0
132,-92,1150,-206,19,289,-571,2717,-1006,-10940,809,376,12164,-416,2084,19908,-22411,-4800,-8557,-26,82,-24,16,177,179,167,0,0
-65,-178,1144,-288,-56,249,202,3684,-811,-9983,-1031,-1636,12846,684,-832,20316,-30188,2393,-6988,-57,105,15,16,177,179,167,0,0
-270,-284,780,-345,-97,150,102,4019,-868,-8559,-3742,-3560,12981,6592,-5972,12604,-31640,1720,-4559,-57,105,15,16,177,179,167,0,0
-630,-236,453,-379,-142,14,-315,3876,-1075,-7079,-6354,-5240,12268,4480,-9584,4272,-28742,-3235,-6180,-57,121,83,16,177,179,167,0,0
-768,-268,12,-320,-160,-120,82,1448,-600,-5885,-7846,-6432,11440,3020,-13844,-2724,-7620,753,-5540,-35,125,133,16,177,179,167,0,0
-836,-198,145,-267,-184,-188,457,-1207,-533,-5381,-7593,-6417,11860,-952,-12460,2096,12519,4090,-5463,-23,135,139,16,177,179,167,0,0
-796,-9,732,-276,-206,-153,777,-2326,-829,-5172,-6198,-5609,13107,-5740,-10232,7188,14798,6523,-8011,-23,135,139,16,177,179,167,0,0
16,-331,-329,-270,-265,-62,-1421,-1471,-2131,-4416,-4087,-5746,14114,12496,2576,-9924,15284,-11080,-18952,-31,167,101,16,177,179,167,0,0
-343,-742,819,-230,-316,-14,248,-1907,-985,-4276,-2127,-4934,14876,13032,-13792,24952,17025,5080,-6581,-20,180,78,16,177,179,167,0,0
-316,-535,860,-195,-355,56,299,-1144,-444,-4017,-888,-4266,15275,9428,-4060,16476,10858,3270,-1113,-2,180,54,16,177,179,167,0,0
-228,-570,1132,-177,-350,80,-319,-1012,375,-4431,157,-3884,15287,7748,-3864,21568,7020,-2302,4708,7,181,43,16,177,179,167,0,0
-72,-333,989,-172,-344,91,445,87,760,-4990,369,-3921,15100,5536,-2744,18136,-2591,2453,5501,7,181,43,16,177,179,167,0,0
-151,-290,860,-184,-326,102,100,1076,-626,-4953,-298,-4005,15092,4816,-2336,14828,-8734,1022,-5395,-2,174,38,16,177,179,167,0,0
-192,-527,854,-201,-321,68,-178,1306,-50,-4311,-1113,-4340,15158,10116,-4320,16012,-10454,-1518,100,-5,181,43,16,177,179,167,0,0
-515,-355,882,-201,-332,68,402,2169,632,-4529,-2572,-4530,14859,7688,-8052,13920,-17427,2844,3350,-10,172,62,16,177,179,167,0,0
-573,-339,759,-265,-326,20,-228,1526,645,-4525,-4109,-4733,14445,4680,-9976,12196,-12700,-1812,4262,-20,166,78,16,177,179,167,0,0
-569,-170,613,-259,-297,-8,823,1466,-1963,-3717,-5133,-4983,14263,1900,-9924,11208,-11974,6858,-18754,-20,166,78,16,177,179,167,0,0
-494,-424,657,-206,-339,-43,1489,1140,-3313,-708,-5459,-5138,14551,8624,-6860,11536,-9569,13223,-27037,-6,186,94,16,177,179,167,0,0
-518,-436,578,-72,-379,-3,2254,1079,-2566,2539,-5453,-4343,14608,9404,-9248,9144,-8261,18808,-20653,55,203,71,16,177,179,167,0,0
-361,-555,845,48,-379,91,2189,468,-1777,5294,-4993,-2850,14400,9948,-5924,13684,-3155,14333,-11449,113,189,23,16,177,179,167,0,0
-400,-492,774,110,-344,156,1077,-400,-748,6317,-4421,-2075,14307,8380,-4824,14628,4004,5481,-3989,114,170,-2,16,177,179,167,0,0
-396,-519,853,134,-321,190,100,-315,-163,6538,-3918,-2082,14353,7396,-6500,13580,1781,582,-90,114,170,-2,16,177,179,167,0,0
-347,-443,865,156,-302,208,104,-973,59,6519,-3358,-2218,14483,6592,-3964,15144,5054,3986,-789,121,175,3,16,177,179,167,0,0
-189,-328,991,174,-302,184,-67,-522,60,6483,-2772,-2252,14616,4372,-2684,17388,2103,1652,-294,126,174,10,16,177,179,167,0,0
-41,-195,888,163,-291,190,213,-798,-504,6592,-2253,-2247,14658,6684,-1504,16844,5954,1589,-6150,136,166,0,16,177,179,167,0,0
-206,-284,829,204,-284,190,-209,250,-142,6957,-1908,-2417,14510,5952,-3552,16424,-3593,-300,1543,135,165,3,16,177,179,167,0,0
-120,-323,869,204,-291,168,227,-16,-667,7214,-1987,-2296,14394,6440,-3860,15212,1330,1577,-5775,135,165,3,16,177,179,167,0,0
-107,-282,770,238,-256,184,-174,-791,-2171,8071,-1529,-2658,13925,2700,-1308,13092,6119,-1254,-17229,148,164,12,16,177,179,167,0,0
245,-319,915,308,-209,161,399,-1134,-4009,10519,-145,-3155,12158,6388,6188,16496,8901,3307,-31336,179,135,13,16,177,179,167,0,0
555,-63,990,382,-46,126,989,-1658,-3799,12519,1825,-3446,9824,1072,10220,17872,13052,7931,-29780,195,53,41,16,177,179,167,0,0
671,279,937,387,113,68,1859,-1531,-3794,13752,4143,-3374,7125,-3820,12592,17404,12033,14977,-29653,195,53,41,16,177,179,167,0,0
678,527,846,312,252,-25,2189,-514,-2705,14043,6482,-2610,4733,-7792,12428,16412,3319,16409,-20047,195,53,41,16,177,179,167,0,0
690,739,686,230,315,-92,2656,-227,-2398,13608,8437,-1353,3201,-13968,6304,9376,2158,20041,-18026,128,-38,108,16,177,179,167,0,0
277,795,302,142,334,-168,2527,-582,-1371,12541,10381,-493,1779,-9648,4120,6028,4370,18489,-9359,106,-40,156,16,177,179,167,0,0
273,869,167,84,292,-244,377,-321,-157,11894,11184,-447,1298,-13656,2948,3580,2127,1973,-936,100,-26,170,16,177,179,167,0,0
355,1075,360,56,273,-251,-3281,1400,1510,12692,10195,-655,1725,-17392,8352,11732,-14595,-28035,12647,100,-26,170,16,177,179,167,0,0
223,769,599,136,332,-132,-2397,2054,832,14137,7558,-150,3381,-13532,3704,10388,-15025,-19674,9722,111,-49,141,16,177,179,167,0,0
203,503,761,187,348,-17,-2287,1820,1006,14736,5200,34,4925,-6252,3480,12564,-13371,-14728,6999,135,-45,87,16,177,179,167,0,0
55,221,819,240,320,65,-734,871,597,14791,3785,248,5939,-3864,1816,17708,-9301,-9239,5563,151,-31,51,16,177,179,167,0,0
50,388,955,240,267,142,-179,2261,-755,14797,2563,1164,6447,-4248,6092,21884,-20734,560,-10201,141,-21,19,16,177,179,167,0,0
-273,477,732,176,278,201,1607,4257,-1270,14514,1717,4106,6161,-14096,-7856,12628,-32768,15572,-15808,141,-21,19,16,177,179,167,0,0
-765,13,514,24,324,201,1661,1648,-4774,14304,1220,7459,2589,1268,-11220,6412,-8426,11336,-32768,89,-31,5,16,177,179,167,0,0
-886,-181,668,-168,336,112,769,-1458,-2953,14537,642,7508,-580,7072,-12264,12848,11308,2600,-15495,4,-32,28,16,177,179,167,0,0
-671,-219,529,-230,267,148,1120,-2285,-1449,15006,413,6290,-1876,1716,-11252,7656,19730,9914,-9622,-16,-10,24,16,177,179,167,0,0
-301,124,765,-241,267,155,2124,-2881,-1358,15519,1091,3864,-3387,-704,-4164,17020,21876,15229,-10003,-2,-14,20,16,177,179,167,0,0
-196,386,1146,-224,267,155,1415,-1708,-1887,15399,1875,1707,-4986,-7028,-1880,20712,11521,8587,-15736,-2,-14,20,16,177,179,167,0,0
-23,222,948,-240,233,171,972,-1362,-2256,14730,2053,652,-6843,-4796,4,16592,10574,7807,-17704,-7,-15,9,16,177,179,167,0,0
52,411,1046,-281,209,148,1037,-718,-1364,13743,2493,-573,-8545,-7392,-196,19244,5338,8059,-10656,-27,7,17,16,177,179,167,0,0
-44,480,966,-288,203,156,-90,306,-485,13319,2764,-630,-9111,-8796,-1176,16552,-2492,-967,-3890,-25,9,9,16,177,179,167,0,0
37,232,924,-304,180,161,-357,-93,-480,13121,2604,-335,-9455,-2064,-520,17840,1089,-2709,-3817,-32,18,16,16,177,179,167,0,0
-29,350,924,-310,145,161,-12,204,-106,13066,2552,-211,-9547,-5652,-328,16376,-1619,480,-1787,-32,18,16,16,177,179,167,0,0
-143,271,993,-316,163,156,399,311,-584,12854,2845,-130,-9752,-3400,-1568,17348,-3757,2061,-3785,-37,13,9,16,177,179,167,0,0
-223,339,975,-321,140,137,271,574,22,12769,3235,142,-9741,-6276,-4104,16788,-5303,1699,-51,-39,19,23,16,177,179,167,0,0
-198,323,873,-350,163,132,248,211,267,12727,3552,325,-9682,-6220,-3392,13872,-1405,2108,2134,-40,14,32,16,177,179,167,0,0
-150,423,954,-334,169,108,457,-308,137,12764,3725,11,-9573,-6868,-1852,15820,1471,3433,1278,-36,18,32,16,177,179,167,0,0
-157,376,844,-339,169,121,352,-176,-199,12637,3892,-335,-9668,-6624,-3164,16088,1772,2633,-1088,-36,18,32,16,177,179,167,0,0
0,405,1072,-321,169,137,99,427,-998,12374,3726,-453,-10061,-6012,644,17956,-6684,1984,-6502,-44,22,32,16,177,179,167,0,0
-318,555,1228,-356,134,97,-510,2088,-2422,11654,4479,632,-10591,-6436,-2032,18724,-19068,-3069,-20302,-46,24,38,16,177,179,167,0,0
-268,403,764,-408,41,14,-188,3335,-2196,10076,6232,2756,-10976,-644,-2904,7580,-27424,951,-16620,-65,61,81,16,177,179,167,0,0
-528,-208,-76,-384,-38,-105,1194,2631,-2851,7745,8152,4503,-11032,8384,-8552,-4176,-17437,9219,-20625,-65,61,81,16,177,179,167,0,0
-879,-285,-24,-344,-132,-161,31,-1242,-762,6475,8415,4918,-11468,5156,-14720,-480,14857,-2177,-5182,-41,111,133,16,177,179,167,0,0
-449,-324,683,-342,-148,-96,-1533,-6017,-663,7403,5654,4279,-12781,9408,-12,23456,32767,-15464,-6053,-42,118,118,16,177,179,167,0,0
-333,-261,1467,-342,-166,56,-507,-4497,-388,8259,1531,3244,-13688,-3416,-3896,32372,28923,-2551,-886,-45,125,47,16,177,179,167,0,0
-142,-173,1614,-324,-177,126,-58,-3130,-625,8233,-1016,2355,-13931,3096,1528,24120,16866,-2354,-5317,-24,136,4,16,177,179,167,0,0
287,-193,1366,-249,-206,209,517,-3915,-580,7854,-3271,1505,-13921,2528,5116,25556,20120,3902,-4525,-24,136,4,16,177,179,167,0,0
553,-144,1017,-163,-230,233,717,-1730,-161,7648,-4499,485,-13765,1824,5744,28932,9553,8057,-1451,20,160,-14,16,177,179,167,0,0
442,-152,1209,-102,-224,262,125,2168,-132,7583,-4013,278,-13955,1160,7268,27412,-23039,397,-2637,37,149,-29,16,177,179,167,0,0
165,-283,1117,-144,-225,265,-403,4493,-173,6950,-1403,2140,-14615,1472,11540,22860,-32768,1935,-7115,-2,152,-14,16,177,179,167,0,0
2,-567,1147,-230,-243,188,1153,4330,494,6016,1989,3814,-14620,3244,-1308,20528,-32768,10419,2871,-21,159,51,16,177,179,167,0,0
-427,-78,435,-283,-246,72,-205,3241,1116,4940,5358,4582,-13940,-1080,-7692,6464,-25498,-1248,7828,-21,159,51,16,177,179,167,0,0
-655,-212,341,-299,-246,-46,-316,868,-98,4357,6734,5236,-13292,3732,-11128,4608,-7012,-2113,-805,-35,151,99,16,177,179,167,0,0
-907,-354,574,-275,-252,-80,-434,-772,-255,4235,6618,5648,-13221,3732,-15500,12640,6730,-3860,-1194,-29,159,111,16,177,179,167,0,0
-723,-157,499,-275,-241,-80,678,-667,422,4149,6097,5743,-13456,1228,-14960,11032,6000,6427,2716,-19,171,113,16,177,179,167,0,0
-682,-93,488,-275,-270,-57,-456,-325,-393,4167,5426,5555,-13812,388,-11360,8576,2755,-4658,-5121,-29,167,99,16,177,179,167,0,0
-550,-481,586,-264,-288,-51,-187,-375,-1974,3731,4723,6248,-13898,8940,-8008,7772,5185,-1793,-16680,-29,167,99,16,177,179,167,0,0
-337,-402,515,-200,-305,-64,1250,-2190,-3786,2374,2620,6558,-14592,4532,-2980,9208,19250,12722,-30422,-2,182,106,16,177,179,167,0,0
326,-413,919,-107,-369,-11,2072,-3214,-3055,103,-945,5056,-15555,5412,6900,18104,22982,15956,-22251,55,207,65,16,177,179,167,0,0
286,-365,846,48,-398,76,1192,-1360,-1436,-986,-3087,3811,-15602,4848,7096,14240,10788,10097,-12119,109,199,43,16,177,179,167,0,0
698,-328,1162,142,-369,105,-515,-353,495,-1437,-4373,3178,-15400,7664,11744,22548,1720,-4781,4755,123,191,45,16,177,179,167,0,0
573,-619,1191,180,-363,94,-2236,3691,2880,-611,-2530,4741,-15466,9632,9072,21500,-30613,-18673,23618,123,191,45,16,177,179,167,0,0
-217,-423,618,70,-404,30,-3950,4606,5030,1206,2469,7351,-14382,4560,-1728,7640,-32768,-32095,32767,79,205,65,16,177,179,167,0,0
-759,-438,155,-108,-356,-104,-3744,2532,5535,4353,6460,9437,-10895,4340,-10996,80,-18354,-24661,32767,13,163,159,16,177,179,167,0,0
-745,-364,24,-195,-177,-264,-561,1191,2439,5807,8554,9328,-8633,2464,-14048,-944,-10029,-4093,21021,8,96,182,16,177,179,167,0,0
-674,-137,-36,-195,-78,-296,1580,168,1123,5584,9918,8340,-8326,-508,-19808,-7340,-4628,18774,6606,-2,108,178,16,177,179,167,0,0
-1001,-105,-248,-192,-118,-302,4847,-3119,-2449,3364,9697,6789,-10816,752,-12128,4460,26287,32767,-20488,-2,108,178,16,177,179,167,0,0
-588,-231,501,-184,-297,-155,3723,-2694,-1980,459,7260,4532,-13963,2796,-9996,11744,17288,25395,-13706,6,176,118,16,177,179,167,0,0
-364,-274,797,-131,-368,19,-2078,184,-115,-572,6023,4216,-14631,4644,-6412,14316,-9079,-28076,4327,27,197,61,16,177,179,167,0,0
-765,-755,13,-97,-382,-27,-5936,2365,1569,1445,7723,7429,-12309,16252,-13984,644,-15663,-32768,16375,19,175,145,16,177,179,167,0,0
-953,-285,-141,-137,-273,-227,-1958,2508,2799,3646,9559,8776,-9314,6432,-14884,-3432,-20133,-11093,19968,19,175,145,16,177,179,167,0,0
-793,65,-390,-121,-145,-308,-820,2388,2966,4359,11673,8128,-6863,-1424,-11488,-8684,-19916,-4483,22406,26,124,194,16,177,179,167,0,0
-672,166,-631,-62,-81,-340,-136,2184,2337,4475,13400,6941,-4545,-3368,-10932,-10584,-17398,-393,17582,49,95,201,16,177,179,167,0,0
-504,309,-695,12,-75,-340,763,1601,1295,3815,14483,5961,-2930,-5216,-8196,-12344,-13059,6623,9398,68,98,206,16,177,179,167,0,0
-431,255,-937,65,-104,-336,987,1251,742,2622,15145,5327,-1954,-3920,-6980,-16788,-10370,7915,5928,96,122,196,16,177,179,167,0,0
-288,266,-988,94,-155,-318,631,325,339,1852,15452,4882,-1551,-3944,-3584,-16244,-2950,5034,2791,96,122,196,16,177,179,167,0,0
0,-42,-649,105,-179,-300,538,885,405,1439,15567,4697,-1401,364,-208,-12624,-6960,4244,3153,99,143,187,16,177,179,167,0,0
-113,186,-980,128,-196,-283,238,360,205,922,15683,4579,-818,-1468,-2416,-14736,-3362,1930,1635,109,133,177,16,177,179,167,0,0
-162,44,-793,140,-212,-265,992,1991,626,156,15814,4279,90,-2136,-3584,-5036,-16084,7269,4387,120,146,174,16,177,179,167,0,0
78,86,-764,180,-225,-232,1808,2572,1201,-1015,15826,3738,1720,1348,4604,-14812,-20317,14606,10409,133,157,131,16,177,179,167,0,0
458,-71,-845,204,-294,-161,3336,2392,2285,-3823,15452,2442,3016,7368,10860,-16956,-17045,27129,22463,133,157,131,16,177,179,167,0,0
476,-975,-564,145,-368,8,4319,1800,2215,-7652,14063,538,3437,15624,8664,-7892,-14632,32767,14787,118,194,68,16,177,179,167,0,0
367,-915,-59,46,-350,148,2482,856,385,-9962,12409,-108,3899,14684,6464,-176,-4873,17638,1543,84,190,-4,16,177,179,167,0,0
376,-849,48,4,-297,232,1305,-45,-68,-11124,11346,123,3991,14076,6500,1764,1918,7356,-1373,68,170,-30,16,177,179,167,0,0
402,-890,-62,22,-260,256,-1000,-1362,-681,-10972,11542,874,3752,14680,7180,-1664,11408,-9609,-6707,88,166,-22,16,177,179,167,0,0
