678535;-678;696;-1893;127;-54;212;-167;46;33;463;306;-360;-845;70;168;-342;-135;52;192;2226;902;-15834;3458;18
678536;-666;706;-1921;194;-106;278;-167;47;32;466;304;-360;-855;51;174;-337;-200;113;258;2291;681;-15862;3335;18
678537;-606;636;-1943;245;-114;364;-168;44;32;470;273;-341;-855;70;168;-320;-248;129;352;2352;366;-15895;3183;18
678538;-600;633;-1953;226;-36;356;-169;45;30;464;266;-340;-863;97;185;-320;-237;54;345;2375;28;-15928;3016;18
678539;-600;600;-1964;257;-25;388;-168;44;31;460;266;-325;-879;86;185;-320;-264;35;380;2348;-313;-15960;2848;18
678540;-666;616;-2002;218;-75;261;-169;42;29;466;288;-321;-889;110;179;-300;-228;87;248;2351;-606;-15980;2682;18
678541;-551;649;-2072;179;-19;631;-170;43;29;468;250;-313;-909;126;185;-300;-172;43;588;2356;-1010;-15975;2585;18
678542;-550;502;-2043;83;29;584;-169;42;28;468;220;-316;-910;121;185;-313;-89;-10;605;2259;-1604;-15945;2555;18
678543;-748;652;-1915;73;-129;503;-168;41;30;468;335;-311;-890;126;179;-296;-68;116;459;2215;-1947;-15913;2550;18
678544;-556;589;-2011;162;-372;730;-167;39;29;461;254;-336;-889;169;168;-283;-161;397;723;2421;-2590;-15804;2467;18
678545;-461;601;-2002;102;-137;491;-166;37;29;463;201;-331;-871;185;161;-272;-105;164;486;2574;-3217;-15677;2385;18
678546;-515;618;-1978;112;-14;365;-166;37;30;470;224;-339;-875;203;168;-276;-124;25;363;2559;-3643;-15594;2329;18
678547;-537;581;-2002;93;-71;267;-166;37;28;465;235;-323;-891;198;158;-272;-97;74;259;2548;-3964;-15527;2265;18
678548;-470;603;-2035;64;-98;186;-166;35;28;463;209;-329;-905;220;153;-265;-83;102;173;2592;-4233;-15463;2168;18
678549;-454;586;-2065;2;-43;123;-165;35;28;468;196;-330;-909;244;153;-252;-15;50;116;2624;-4423;-15408;2138;18
678550;-494;578;-2018;-31;10;12;-168;34;28;462;215;-317;-889;238;152;-252;15;-3;-1;2622;-4508;-15383;2145;18
678551;-501;589;-2020;-7;38;-10;-165;30;28;467;221;-325;-891;220;158;-260;-10;-37;-23;2607;-4509;-15385;2147;18
678552;-501;568;-2000;-15;50;-47;-166;34;27;462;220;-309;-888;227;158;-259;1;-47;-61;2577;-4476;-15400;2147;18
678553;-537;572;-2011;-2;35;-63;-167;34;30;469;236;-308;-899;244;147;-259;-17;-31;-80;2564;-4482;-15404;2119;18
678554;-502;586;-2057;13;9;-13;-167;35;29;463;225;-316;-917;227;147;-259;-26;-7;-28;2562;-4492;-15407;2076;18
678555;-554;573;-2006;-59;21;-10;-166;33;28;467;246;-308;-893;214;158;-252;44;-20;-28;2564;-4492;-15406;2085;18
678556;-579;590;-2035;-27;-121;-17;-166;35;27;462;259;-320;-923;232;169;-265;16;132;-38;2648;-4482;-15399;2053;18
678557;-537;597;-2058;-193;-168;-120;-166;35;29;468;234;-338;-902;227;158;-252;178;166;-151;2816;-4426;-15380;2089;18
678558;-424;648;-2001;-260;-54;-423;-167;36;27;464;185;-372;-867;232;158;-259;241;36;-462;2961;-4171;-15407;2214;18
678559;-474;566;-1987;-338;170;-705;-167;37;29;465;199;-328;-862;220;147;-246;306;-194;-737;2931;-3642;-15517;2408;18
678560;-581;499;-1933;-246;278;-860;-166;38;30;473;249;-277;-858;214;163;-272;199;-297;-880;2832;-2889;-15676;2515;18
678561;-634;523;-1961;-132;244;-770;-170;42;30;464;280;-279;-882;168;169;-284;90;-255;-787;2713;-2124;-15825;2476;18
678562;-696;522;-1964;-129;165;-856;-169;41;29;462;297;-297;-888;150;187;-291;91;-174;-884;2646;-1414;-15923;2427;18
678563;-787;510;-1917;-320;-36;-1018;-170;44;31;461;349;-277;-878;150;182;-278;281;26;-1049;2744;-562;-15956;2450;18
678564;-692;504;-2059;-202;-120;-842;-169;46;30;463;309;-268;-914;121;200;-307;173;110;-876;2944;277;-15924;2477;18
678565;-637;412;-2007;-377;19;-1073;-170;49;31;467;263;-300;-892;86;188;-320;318;-31;-1062;2994;1088;-15872;2524;18
678566;-789;460;-1939;-684;78;-1584;-169;51;32;460;339;-236;-889;28;200;-313;639;-105;-1617;3029;2509;-15667;2743;18
678567;-606;364;-2055;-697;150;-1329;-168;55;29;464;255;-213;-892;6;203;-336;648;-188;-1363;3017;3846;-15341;3031;18
678568;-736;259;-1990;-805;418;-1627;-165;56;34;459;307;-187;-912;-22;185;-329;761;-458;-1685;2805;5106;-14968;3234;18
678569;-915;249;-1939;-801;302;-1632;-165;62;32;467;398;-129;-892;-91;158;-339;737;-327;-1657;2543;6641;-14342;3487;18
678570;-785;210;-1974;-690;239;-1525;-159;64;33;467;337;-131;-886;-100;124;-345;640;-276;-1561;2386;7938;-13648;3670;18
678571;-883;208;-2086;-752;445;-1257;-154;66;31;465;394;-109;-922;-145;96;-350;715;-492;-1274;2091;9098;-12932;3748;18
678572;-1116;143;-1969;-737;638;-1057;-152;67;32;463;505;-100;-911;-160;62;-360;685;-659;-1084;1538;10018;-12299;3802;18
678573;-930;297;-1848;-258;66;-585;-149;69;30;463;467;-142;-867;-172;3;-316;277;-167;-674;1203;10678;-11770;3800;18
678574;-792;292;-1967;-192;-98;-399;-148;70;27;464;356;-163;-889;-193;3;-305;142;99;-456;1265;10945;-11492;3870;18
678575;-916;224;-1911;-234;20;-223;-148;69;30;458;413;-138;-856;-193;-9;-304;222;-15;-260;1296;11152;-11293;3854;18
678576;-858;268;-1946;-139;75;-142;-147;69;28;469;392;-154;-871;-182;-27;-296;144;-77;-170;1271;11305;-11152;3830;18
678577;-910;293;-1896;-190;78;-113;-145;67;29;458;414;-179;-855;-193;-40;-296;164;-75;-137;1207;11387;-11086;3798;18
678578;-865;290;-1892;-112;32;-11;-147;67;28;470;402;-161;-859;-164;-41;-289;126;-46;-54;1143;11436;-11035;3817;18
678579;-824;339;-1946;28;8;39;-145;69;27;462;369;-188;-870;-198;-35;-265;-38;-2;24;1152;11408;-11083;3760;18
678580;-836;386;-1967;-5;0;111;-144;68;28;459;381;-224;-882;-182;-35;-308;-11;0;95;1157;11321;-11183;3725;18
678581;-824;371;-1940;16;-22;156;-146;69;28;463;377;-207;-877;-196;-28;-302;-26;29;138;1150;11199;-11307;3721;18
678582;-820;408;-1936;26;-43;173;-145;69;28;458;371;-224;-870;-187;-28;-284;-38;46;154;1157;11083;-11422;3716;18
678583;-804;399;-1970;35;-43;158;-146;70;27;457;367;-228;-887;-192;-51;-284;-51;50;141;1173;10969;-11530;3714;18
678584;-751;429;-1996;-11;-51;117;-147;68;28;461;344;-240;-889;-192;-35;-313;-18;50;103;1155;10857;-11641;3704;18
678585;-764;432;-1952;-92;2;21;-147;69;28;458;343;-249;-879;-192;-22;-289;68;5;14;1069;10808;-11690;3720;18
678586;-775;428;-1957;-104;17;-60;-149;67;30;452;350;-247;-873;-174;-22;-302;88;-18;-66;1003;10804;-11689;3748;18
678587;-738;464;-1955;-137;48;-133;-145;68;27;461;336;-258;-871;-196;-35;-302;111;-44;-141;926;10875;-11622;3771;18
678588;-733;455;-1984;-182;128;-249;-146;69;27;461;321;-265;-880;-156;-41;-289;167;-121;-251;786;10979;-11532;3781;18
678589;-820;456;-1918;-93;99;-293;-146;69;29;464;372;-254;-875;-196;-46;-284;66;-125;-294;681;11167;-11368;3747;18
678590;-798;438;-1959;-179;13;-424;-145;70;25;462;359;-263;-885;-196;-57;-283;126;-31;-433;654;11397;-11138;3750;18
678591;-691;425;-1969;-146;121;-489;-143;67;28;465;320;-228;-856;-180;-64;-284;137;-109;-519;621;11683;-10822;3798;18
678592;-690;384;-1988;-250;241;-516;-142;69;28;460;292;-235;-883;-187;-75;-272;214;-235;-522;506;12000;-10501;3732;18
678593;-858;410;-1938;-126;265;-500;-141;68;25;460;387;-209;-875;-169;-92;-254;102;-276;-521;344;12347;-10131;3636;18
678594;-872;354;-1970;-131;124;-313;-141;68;26;462;399;-209;-893;-164;-92;-252;99;-126;-336;309;12586;-9866;3549;18
678595;-857;330;-1923;-153;89;-291;-140;69;24;459;393;-178;-869;-163;-115;-259;133;-95;-317;283;12766;-9628;3562;18
