644006;-660;1032;-1759;-7;-13;-1;-151;64;25;866;311;-522;-781;-104;27;-334;-9;17;-15;661;6162;-14199;5331;20
644007;-664;993;-1785;-5;-13;-11;-151;65;26;866;310;-503;-788;-88;40;-323;-10;16;-30;681;6177;-14190;5334;20
644008;-667;1029;-1782;-12;19;18;-149;61;25;869;307;-517;-790;-81;40;-334;-6;-11;0;689;6185;-14193;5316;20
644009;-667;1005;-1766;-20;17;26;-152;65;27;864;311;-514;-783;-99;27;-329;8;-18;12;672;6186;-14195;5312;20
644010;-688;1022;-1754;-21;4;13;-151;64;23;869;324;-514;-787;-110;44;-347;8;-7;-3;666;6189;-14195;5309;20
644011;-667;1013;-1771;-38;-22;28;-152;65;25;873;307;-512;-789;-81;44;-340;24;25;8;678;6183;-14194;5318;20
644012;-666;1026;-1770;-11;-8;22;-150;63;25;859;312;-520;-784;-110;44;-328;-6;11;7;686;6179;-14192;5326;20
644013;-665;1023;-1757;-16;16;17;-151;64;26;870;308;-517;-778;-104;40;-328;1;-16;-1;683;6173;-14196;5323;20
644014;-677;1013;-1762;-26;0;12;-153;64;25;864;317;-507;-786;-99;44;-353;6;4;-8;679;6175;-14196;5322;20
644015;-620;1021;-1769;-13;15;56;-149;63;24;867;293;-517;-778;-92;33;-353;-1;-8;37;675;6162;-14205;5312;20
644016;-642;993;-1790;0;61;39;-153;63;24;873;303;-502;-786;-110;40;-329;-17;-57;23;635;6150;-14221;5288;20
644017;-632;1009;-1794;19;50;72;-150;63;24;858;301;-512;-807;-116;44;-329;-36;-39;57;594;6136;-14247;5240;20
644018;-666;1035;-1760;-33;-14;55;-150;64;25;867;310;-531;-789;-86;44;-329;12;11;51;577;6090;-14272;5227;20
644019;-693;1023;-1737;-37;-79;23;-149;65;24;867;328;-514;-779;-97;40;-334;17;72;-4;612;6075;-14265;5260;20
644020;-572;1024;-1816;-10;-51;81;-151;63;24;861;272;-514;-789;-99;40;-329;2;69;55;672;6031;-14266;5301;20
644021;-652;979;-1741;-24;93;40;-150;64;26;861;293;-507;-777;-92;33;-323;13;-82;24;626;5995;-14292;5277;20
644022;-702;1034;-1733;4;-28;67;-151;62;25;866;343;-523;-787;-91;44;-358;-20;7;44;588;5992;-14305;5250;20
