577357;-791;-885;-1585;799;-199;-675;-175;51;-3;892;512;348;-804;76;323;-78;-864;246;-542;1776;-1016;-16052;-2565;19
577358;-365;114;-1712;-219;-368;-1505;-177;52;-5;893;212;226;-963;65;323;-78;-113;311;-1770;1756;379;-16011;-2975;19
577359;-618;-883;-3178;-1899;-25;927;-176;52;0;891;244;348;-1097;-20;329;-70;1775;10;693;1909;695;-16138;-1967;19
577360;-922;-1748;-2088;1008;-177;323;-175;52;2;897;483;748;-1045;19;320;-142;-790;114;355;1960;513;-16211;-1233;19
577361;-205;-276;-1418;1134;66;-759;-176;58;-3;889;139;328;-679;30;313;-107;-1294;-8;-870;2079;975;-16048;-2375;19
577362;-204;262;-1467;-297;117;220;-173;56;-5;896;115;-63;-656;-27;342;-70;74;-170;139;1893;1029;-15993;-2829;19
577363;-305;-2350;-2463;-545;736;1014;-175;54;0;897;163;1052;-1327;-3;336;-76;887;-862;967;1431;621;-16195;-1928;19
577364;-641;-589;-1820;1397;485;490;-175;52;-5;894;327;357;-922;20;336;-94;-1455;-448;476;1134;141;-16106;-2781;19
577365;-557;60;-1359;-540;420;333;-176;53;-5;893;259;-75;-623;32;342;-44;445;-426;364;827;-476;-16052;-3139;19
577366;-2605;-670;-3077;-2456;-721;1050;-175;50;3;885;1210;582;-1426;25;331;-68;2745;670;648;870;-556;-16269;-1644;19
577367;-521;-1483;-2836;140;-482;-545;-174;46;3;890;237;488;-1182;72;302;-142;-135;574;-384;1597;-1243;-16223;-1076;19
577368;525;-349;-1830;637;72;-528;-174;50;1;885;-205;320;-764;67;315;-131;-720;-87;-442;1585;-420;-16241;-1401;19
577369;-11;-97;-1719;315;672;1058;-175;49;-1;887;-14;36;-775;49;315;-100;-268;-667;1070;1236;-1014;-16195;-1900;19
577370;-1392;-717;-2136;-296;705;1406;-175;46;1;889;653;462;-1041;78;321;-107;368;-686;1463;763;-2086;-16136;-1774;19
577371;-841;-978;-2067;298;187;-156;-172;45;3;891;380;288;-1005;120;304;-124;-331;-166;-267;477;-2929;-16015;-1778;19
577372;-314;-341;-2109;-156;-84;-261;-173;47;2;897;159;264;-973;136;315;-113;136;84;-227;389;-2472;-16085;-1856;19
577373;-380;-495;-1935;-94;-274;238;-175;45;1;894;171;168;-912;120;304;-113;139;277;175;590;-2687;-16039;-1902;19
577374;-816;-1181;-2087;40;-206;-97;-175;45;2;885;378;536;-931;129;310;-107;-135;215;-128;799;-2617;-16061;-1733;19
577375;-367;-399;-1787;-86;-329;-1484;-174;50;1;893;182;242;-782;113;315;-94;-17;289;-1486;974;-1807;-16150;-1844;19
577376;-136;-956;-2044;-328;399;530;-174;48;2;897;57;408;-939;96;292;-100;316;-408;535;851;-1614;-16186;-1771;19
577377;-952;-867;-2041;771;128;-206;-174;46;0;898;451;362;-1005;89;304;-100;-808;-100;-243;612;-1812;-16143;-2046;19
577378;-617;-364;-1963;-166;-191;-809;-178;51;-4;894;299;177;-902;67;310;-89;111;178;-839;601;-1229;-16165;-2289;19
577379;-424;-458;-2068;-353;168;74;-175;54;0;894;230;272;-925;32;315;-113;339;-159;-3;547;-817;-16218;-2112;19
577380;-256;-1049;-2333;-146;707;687;-175;52;2;896;125;558;-1004;38;332;-100;212;-660;636;262;-1212;-16238;-1794;19
577381;-617;-161;-2072;190;690;916;-176;47;0;897;293;109;-1042;67;315;-113;-224;-704;906;-351;-2085;-16129;-1951;19
577382;-1051;-564;-1728;-542;-194;1074;-174;46;5;894;472;96;-849;100;304;-124;547;184;1114;-292;-3100;-16005;-1604;19
577383;-616;-452;-2122;-625;-127;636;-171;43;6;890;310;306;-962;124;304;-140;626;135;685;-18;-3398;-15992;-1065;19
577384;-259;-876;-2257;49;-133;721;-171;41;6;899;116;308;-1037;147;283;-155;-98;143;637;174;-4146;-15828;-836;19
577385;-499;-251;-2000;335;19;569;-169;42;6;894;244;158;-944;171;254;-123;-344;-1;500;171;-4549;-15700;-1107;19
577386;-483;-287;-1854;368;171;994;-168;38;6;895;245;164;-889;188;264;-136;-425;-182;947;23;-5183;-15479;-1408;19
577387;-346;-802;-2056;213;230;963;-168;36;5;890;180;348;-906;211;241;-129;-151;-156;941;38;-6026;-15157;-1542;19
577388;-615;-658;-1790;547;347;1080;-166;34;8;890;257;332;-857;249;230;-92;-441;-372;1090;-284;-6936;-14745;-1686;19
577389;-459;-880;-2027;694;-53;472;-164;32;4;891;233;326;-947;278;214;-99;-815;13;677;-589;-7769;-14251;-2154;19
577390;-54;-724;-1958;819;181;504;-165;32;2;899;40;450;-839;307;211;-88;-803;-122;374;-842;-7990;-14028;-2666;19
577391;-513;-729;-1850;587;437;1071;-162;31;3;889;187;240;-845;296;204;-88;-636;-372;1206;-1241;-8766;-13425;-3135;19
577392;-739;-1151;-1999;570;166;510;-161;31;3;890;381;516;-959;312;176;-65;-617;-212;573;-1640;-9302;-12938;-3437;19
577393;-418;-942;-2029;148;130;-12;-163;29;4;894;182;400;-893;334;164;-83;-235;-115;-81;-1854;-9366;-12790;-3702;19
577394;-20;-932;-1888;158;17;134;-161;28;3;894;16;398;-865;334;160;-65;-173;38;199;-1878;-9499;-12659;-3799;19
577395;-472;-691;-1917;-440;273;132;-161;29;3;891;132;292;-905;316;164;-52;272;-263;115;-1979;-9574;-12582;-3814;19
577396;-723;-1645;-1894;-516;394;354;-159;28;3;894;388;394;-906;334;148;-70;426;-384;641;-1853;-9958;-12432;-3358;19
577397;-259;-946;-1768;-164;-436;-48;-161;31;5;891;234;499;-803;332;148;-89;122;398;-253;-1780;-9615;-12770;-3123;19
577398;-392;-727;-1984;269;-203;-609;-162;31;4;887;141;371;-947;315;164;-89;-271;233;-656;-1588;-9302;-12972;-3334;19
577399;-399;-875;-2308;-18;-107;5;-162;31;2;889;213;312;-1042;308;177;-59;-8;174;72;-1577;-9075;-13058;-3617;19
577400;-592;-367;-2155;-231;-92;89;-164;30;3;896;257;185;-1065;315;177;-70;86;50;-26;-1669;-8944;-13109;-3716;19
577401;-900;-957;-2002;-1123;-105;494;-162;29;2;892;338;478;-996;332;171;-46;1074;97;410;-1246;-9239;-13039;-3394;19
577402;-631;-988;-2082;-185;-103;607;-158;28;3;887;354;297;-1002;320;148;-59;49;117;657;-874;-9710;-12778;-3181;19
577403;-327;-769;-1797;645;134;58;-158;29;4;896;169;452;-818;332;136;-70;-625;-82;-20;-896;-9792;-12672;-3342;19
577404;-694;-361;-1653;467;187;104;-155;29;2;886;316;193;-766;355;131;-46;-582;-148;112;-1292;-9899;-12440;-3745;19
577405;-946;-995;-1482;-408;173;292;-157;28;3;887;442;270;-680;348;142;-70;383;-143;323;-1383;-10082;-12295;-3704;19
577406;-358;-494;-2268;-115;-299;-958;-158;29;2;895;200;323;-1060;348;131;-65;37;311;-1041;-1354;-9768;-12585;-3580;19
577407;-704;-1169;-2499;707;-770;-291;-161;31;2;895;280;534;-1175;320;148;-59;-626;720;-241;-1239;-9427;-12807;-3744;19
577408;-1142;-463;-2025;-109;-421;-761;-161;28;-1;888;559;252;-953;348;172;-17;67;419;-825;-1133;-8912;-12998;-4334;19
577409;-109;-1241;-1731;268;-313;-1067;-165;33;-4;896;69;655;-833;315;196;-4;-178;299;-1049;-998;-8291;-13375;-4450;19
577410;-96;-53;-1405;-233;-42;-574;-165;33;-5;893;59;45;-622;308;214;1;221;30;-599;-1165;-7645;-13664;-4682;19
577411;-703;-703;-2074;-2035;23;-413;-166;34;-3;894;337;396;-964;286;230;-4;2056;-44;-483;-833;-7311;-14173;-3664;19
577412;-231;-1279;-1719;-687;124;-900;-166;34;2;894;88;400;-821;280;225;-65;611;-142;-993;-277;-7200;-14517;-2406;19
577413;-16;-330;-1896;-524;-74;-742;-169;37;5;893;30;251;-946;272;241;-84;503;64;-751;-291;-6233;-14998;-2134;19
577414;-388;-1030;-2187;-598;-194;-547;-170;37;4;893;154;396;-990;232;260;-108;566;182;-599;13;-5842;-15213;-1695;19
577415;-760;-905;-2200;418;-103;-355;-170;39;4;897;410;443;-995;227;243;-102;-374;104;-382;72;-5405;-15373;-1697;19
577416;-250;-311;-2046;269;-37;-779;-172;38;0;891;127;124;-915;196;267;-104;-298;20;-796;-77;-4921;-15475;-2177;19
577417;-443;-983;-1988;183;47;475;-173;38;4;895;206;408;-923;174;291;-73;-153;-36;465;-188;-4804;-15498;-2262;19
577418;-829;-550;-1838;250;478;199;-171;39;0;890;393;248;-845;192;286;-86;-258;-454;183;-430;-4969;-15422;-2394;19
577419;-447;-1023;-2043;91;247;240;-170;39;3;891;264;421;-979;195;286;-92;-63;-278;284;-778;-5281;-15301;-2415;19
577420;-360;-415;-2141;0;243;985;-170;37;2;887;172;296;-926;196;286;-86;-46;-144;858;-826;-5464;-15200;-2621;19
577421;-1391;-1602;-1345;559;289;1268;-167;35;3;889;633;561;-719;208;257;-86;-404;-318;1393;-965;-6634;-14739;-2503;19
577422;-162;-745;-2003;729;-384;-879;-170;35;0;893;88;336;-922;259;251;-92;-828;379;-859;-1158;-6613;-14606;-3168;19
577423;11;-678;-1905;56;197;493;-169;37;-3;892;10;501;-900;230;257;-44;-172;-184;306;-1305;-6165;-14693;-3582;19
577424;-325;-793;-1707;526;126;104;-167;36;0;896;161;380;-824;230;264;-44;-574;-106;80;-1320;-6708;-14454;-3577;19
577425;-684;-809;-1883;-559;79;598;-168;35;-1;895;324;313;-959;259;257;-68;609;-56;553;-1261;-7003;-14335;-3511;19
577426;-575;-1564;-2008;316;-194;-28;-165;34;-1;898;270;662;-900;265;240;-56;-360;176;-57;-961;-7117;-14329;-3398;19
577427;-235;-588;-1778;514;-32;-513;-168;34;-4;898;135;360;-853;265;233;-49;-514;45;-474;-1246;-6684;-14430;-3739;19
577428;-459;-911;-1673;-563;12;-148;-169;34;-2;895;237;489;-766;248;257;-32;585;-19;-161;-1248;-6544;-14508;-3683;19
577429;-614;-1291;-1720;-87;-233;-296;-171;36;-3;891;280;503;-893;248;251;-56;40;270;-390;-1074;-6550;-14579;-3441;19
577430;-451;-1002;-1740;13;-588;-366;-171;37;-5;895;244;499;-715;241;257;-44;-37;533;-385;-688;-6011;-14774;-3682;19
577431;-860;-1029;-2215;239;-818;-626;-172;37;-6;893;394;453;-1086;212;268;-38;-240;843;-658;-407;-5523;-14899;-3972;19
577432;-223;-764;-1909;-523;-254;-481;-174;41;-6;892;103;424;-838;201;280;-6;522;202;-461;13;-4803;-15174;-3888;19
577433;-395;-825;-1607;-98;120;-92;-171;41;-5;887;205;501;-782;201;304;-19;77;-119;-300;-49;-4398;-15375;-3563;19
577434;-565;-359;-1784;-1032;75;-441;-172;42;-5;896;235;143;-823;166;299;0;692;-56;-416;-67;-4270;-15458;-3356;19
577435;-686;-1450;-2240;-1828;41;237;-172;42;2;893;448;586;-1023;172;305;-36;1954;-79;19;128;-3981;-15766;-2001;19
577436;266;-516;-2269;487;-75;-983;-172;45;2;892;-142;528;-1011;144;288;-108;-324;36;-1239;195;-3518;-15946;-1321;19
577437;-395;-346;-1740;185;12;1078;-171;41;-1;894;140;168;-860;132;299;-116;-319;-32;1027;83;-3612;-15879;-1803;19
577438;-1300;-1089;-2115;87;15;1090;-169;40;0;888;610;428;-933;137;288;-92;-84;-5;1156;198;-4526;-15639;-1827;19
577439;-385;-721;-2277;349;-117;-628;-172;40;3;890;272;399;-974;172;265;-80;-369;143;-704;236;-4302;-15691;-1918;19
577440;-449;-545;-1997;519;479;370;-171;39;-1;895;158;212;-909;184;299;-80;-548;-442;374;-73;-4513;-15562;-2426;19
577441;-773;-999;-2015;401;125;49;-172;41;-1;891;413;411;-1075;201;288;-56;-450;-178;149;-507;-4848;-15399;-2747;19
577442;-638;-1004;-1689;-69;126;-121;-173;42;-5;897;327;419;-759;184;281;-62;28;-97;-168;-599;-4672;-15421;-2903;19
577443;64;-689;-1583;196;-241;-624;-170;40;-2;889;29;409;-718;179;299;-56;-202;267;-659;-583;-4335;-15531;-2847;19
577444;11;-891;-2004;-133;117;226;-173;43;-4;888;-70;445;-869;137;299;-56;97;-103;147;-615;-4180;-15557;-2926;19
577445;-728;-1178;-1851;295;356;535;-173;41;-3;891;384;474;-848;161;299;-49;-398;-310;517;-732;-4473;-15457;-2998;19
577446;-37;-1044;-2218;507;88;-467;-174;39;-5;894;88;594;-1035;166;299;-56;-598;-100;-484;-978;-4485;-15400;-3193;19
577447;190;-534;-1712;-416;399;175;-174;43;-4;900;-56;287;-781;172;310;-32;312;-380;0;-1190;-4261;-15442;-3228;19
577448;-826;-1577;-1632;-91;200;664;-171;40;0;891;350;635;-871;155;299;-49;235;-321;774;-1297;-4803;-15371;-2725;19
577449;-633;-683;-1612;249;-357;-365;-172;40;-1;896;383;274;-834;166;305;-62;-372;253;-283;-1226;-4803;-15339;-2927;19
577450;611;-971;-1330;-176;-121;-278;-173;41;-2;898;-219;392;-640;155;316;-68;179;73;-282;-1056;-4342;-15494;-2900;19
577451;-185;-848;-2021;-430;-122;394;-174;40;-3;894;53;368;-910;144;316;-62;445;138;287;-915;-4157;-15561;-2858;19
577452;-918;-1967;-2138;669;-309;306;-172;39;-2;888;409;481;-1110;161;316;-68;-697;312;358;-757;-4639;-15419;-2932;19
577453;-511;-135;-1573;-624;-504;-694;-174;43;-5;892;288;241;-811;172;310;-38;596;487;-756;-464;-3652;-15672;-3044;19
577454;-1034;-1395;-3147;-1803;-920;-425;-172;42;-2;891;424;451;-1458;132;310;-49;1822;912;-503;325;-3464;-15849;-2264;19
577455;-27;-1087;-2421;898;-906;-1058;-176;44;-4;893;8;483;-1022;126;316;-68;-968;911;-1065;947;-2583;-16013;-2110;19
577456;120;-286;-1579;214;300;-115;-173;48;-9;896;-46;208;-722;132;328;-62;-245;-299;-122;873;-2039;-15999;-2750;19
577457;-391;-936;-1761;-249;678;503;-175;47;-4;890;183;480;-794;104;339;-44;251;-677;491;490;-2280;-16023;-2502;19
577458;-461;-942;-1976;-22;628;63;-175;47;-3;889;202;488;-934;104;328;-49;5;-632;52;-88;-2679;-15996;-2317;19
577459;-698;-1034;-1999;146;211;405;-176;45;-1;887;318;404;-975;132;323;-64;-151;-200;396;-404;-3038;-15926;-2324;19
577460;-509;-744;-2289;425;36;95;-175;44;-5;892;274;374;-1052;115;323;-73;-444;-31;89;-527;-3249;-15828;-2658;19
577461;174;-642;-1996;-763;633;400;-174;44;-1;895;-61;384;-856;120;323;-62;782;-631;383;-770;-3307;-15857;-2338;19
577462;-441;-1216;-1796;791;541;964;-172;42;0;892;177;507;-928;126;316;-86;-686;-604;1101;-1178;-4220;-15625;-2256;19
577463;-875;-622;-1629;145;-75;1134;-173;40;-2;885;436;277;-803;150;299;-80;-216;72;1062;-1279;-4874;-15344;-2760;19
577464;-429;-1208;-1525;331;-312;150;-173;38;0;891;193;444;-854;195;281;-62;-395;224;351;-1053;-5358;-15170;-2914;19
577465;-212;-1038;-1583;-71;-92;147;-171;40;-4;893;120;428;-775;190;275;-44;61;67;109;-900;-5194;-15190;-3147;19
577466;-272;-625;-2245;-255;-296;-308;-174;39;-4;894;142;360;-958;195;281;-25;193;377;-440;-666;-4881;-15294;-3201;19
