67452;-752;-98;-2044;-672;-203;-710;-130;43;17;1154;384;117;-958;126;-321;-126;691;191;-780;-644;15875;2487;3134;21
67453;-515;-169;-1697;-67;-370;128;-131;42;17;1155;269;69;-741;168;-321;-91;69;389;100;-868;15798;2622;3351;21
67454;-588;-87;-1820;662;204;246;-130;39;22;1162;302;83;-832;172;-310;-102;-683;-197;231;-523;15837;2439;3377;21
67455;-511;-159;-1928;863;608;617;-132;43;20;1153;254;65;-851;155;-310;-126;-889;-580;634;140;15975;1845;3132;21
67456;-639;-211;-2178;466;195;236;-130;45;24;1153;307;71;-1027;115;-316;-152;-511;-197;241;718;16064;1355;2832;21
67457;-697;-179;-2250;378;309;247;-131;45;26;1154;346;93;-1025;102;-299;-169;-413;-301;238;992;16091;1143;2691;21
67458;-603;-218;-2044;-73;199;201;-132;45;27;1167;305;74;-946;99;-292;-169;50;-197;192;1005;16141;871;2479;21
67459;-762;-242;-2460;-300;-25;159;-131;47;24;1152;365;95;-1077;68;-304;-193;282;32;136;816;16164;758;2432;21
67460;-1049;-367;-2649;-618;-383;-413;-131;46;23;1164;479;77;-1268;73;-310;-171;579;374;-433;387;16165;827;2506;21
67461;-1177;-222;-2185;-1568;-528;-837;-130;45;19;1158;560;92;-1025;115;-321;-140;1546;506;-907;-574;16043;1645;2832;21
67462;-582;-60;-1635;-551;-374;-951;-129;41;16;1156;293;100;-641;145;-328;-84;527;369;-1002;-1401;15794;2660;3152;21
67463;-248;181;-1595;1092;234;370;-130;41;20;1157;170;128;-698;185;-318;-73;-1103;-224;362;-1113;15773;2927;3138;21
67464;-40;-288;-1908;1151;366;1915;-132;44;21;1153;-3;34;-836;144;-329;-97;-1139;-323;1953;-257;16028;1438;3067;21
67465;-495;-356;-2218;820;331;-241;-132;46;24;1166;247;61;-1028;73;-305;-177;-871;-328;-227;570;16136;502;2737;21
67466;-820;-181;-2218;97;388;-211;-132;46;26;1163;402;109;-1066;91;-296;-188;-123;-342;-165;993;16161;751;2392;21
67467;-838;-200;-2162;262;218;299;-134;48;27;1155;407;106;-1009;68;-307;-201;-280;-201;331;1158;16173;602;2270;21
67468;-694;-258;-2117;-102;150;430;-131;48;26;1154;332;93;-1003;73;-302;-188;160;-123;395;1185;16192;237;2192;21
67469;-483;-468;-1952;-857;-153;-425;-131;48;24;1150;216;87;-979;40;-294;-208;837;67;-321;672;16227;165;2157;21
67470;-816;-239;-2105;-713;-607;-617;-131;46;23;1157;405;151;-1002;68;-313;-164;699;619;-702;129;16167;917;2492;21
67471;-421;-287;-1723;-461;-131;-373;-130;45;23;1155;264;101;-868;84;-324;-160;502;92;-383;-253;16090;1418;2732;21
